Identification,Latitude,Longitude,Time of Observation,Ice Accretion On Ship,Thickness of Ice Accretion On Ship,Rate of Ice Accretion on Ship,Sea Level Pressure,Characteristics of Pressure Tendency,Pressure Tendency,Air Temperature,Wet Bulb Temperature,Dew Point Temperature,Sea Surface Temperature,Wave Direction,Wave Period,Wave Height,Swell Direction,Swell Period,Swell Height,Total Cloud Amount,Low Cloud Amount,Low Cloud Type,Cloud Height Indicator,Cloud Height,Middle Cloud Type,High Cloud Type,Visibility,Visibility Indicator,Present Weather,Past Weather,Wind Direction,Wind Speed
44255, 47.3, 302.7,2010-09-28T06:00:00, , , ,30.18,7,0.03,53.2, , ,49.6, , 5, 3, , , , , , , , , , , , , , ,230, 80
44255, 47.3, 302.7,2010-09-28T07:00:00, , , ,30.16,7,0.03,53.1, , ,49.6, , 5, 3, , , , , , , , , , , , , , ,230, 70
44255, 47.3, 302.7,2010-09-28T08:00:00, , , ,30.16,7,0.03,52.9, , ,49.5, , 5, 3, , , , , , , , , , , , , , ,230, 50
44255, 47.3, 302.7,2010-09-28T09:00:00, , , ,30.15,7,0.03,52.7, , ,49.5, , 6, 2, , , , , , , , , , , , , , ,240, 40
44255, 47.3, 302.7,2010-09-28T10:00:00, , , ,30.16,7,0.00,53.1, , ,49.5, , 5, 2, , , , , , , , , , , , , , ,240, 60
44255, 47.3, 302.7,2010-09-28T11:00:00, , , ,30.15,7,0.01,53.1, , ,49.6, , 6, 2, , , , , , , , , , , , , , ,230, 50
44255, 47.3, 302.7,2010-09-28T12:00:00, , , ,30.15,4,0.00,53.2, , ,49.8, , 5, 2, , , , , , , , , , , , , , ,220, 40
44255, 47.3, 302.7,2010-09-28T13:00:00, , , ,30.14,7,0.03,53.6, , ,50.7, , 5, 2, , , , , , , , , , , , , , ,210, 40
44255, 47.3, 302.7,2010-09-28T14:00:00, , , ,30.12,7,0.04,53.6, , ,51.3, , 5, 2, , , , , , , , , , , , , , ,210, 50
44255, 47.3, 302.7,2010-09-28T15:00:00, , , ,30.11,7,0.04,53.4, , ,51.4, , 5, 2, , , , , , , , , , , , , , ,210, 40
44255, 47.3, 302.7,2010-09-28T16:00:00, , , ,30.09,7,0.04,53.6, , ,51.6, , 5, 2, , , , , , , , , , , , , , ,210, 60
44255, 47.3, 302.7,2010-09-28T17:00:00, , , ,30.06,7,0.06,53.4, , ,51.6, , 5, 2, , , , , , , , , , , , , , ,200, 70
44255, 47.3, 302.7,2010-09-28T18:00:00, , , ,30.04,7,0.07,53.8, , ,51.6, , 5, 2, , , , , , , , , , , , , , ,210, 80
44255, 47.3, 302.7,2010-09-28T19:00:00, , , ,30.01,7,0.08,54.3, , ,51.8, , 5, 2, , , , , , , , , , , , , , ,210,100
44255, 47.3, 302.7,2010-09-28T20:00:00, , , ,29.98,7,0.08,54.9, , ,51.6, , 5, 2, , , , , , , , , , , , , , ,200, 90
44255, 47.3, 302.7,2010-09-28T21:00:00, , , ,29.96,7,0.08,55.2, , ,51.4, , 5, 3, , , , , , , , , , , , , , ,210,100
44255, 47.3, 302.7,2010-09-28T22:00:00, , , ,29.95,7,0.06,56.5, , ,50.2, , 5, 3, , , , , , , , , , , , , , ,220,110
44255, 47.3, 302.7,2010-09-28T23:00:00, , , ,29.95,7,0.04,56.1, , ,49.8, , 6, 4, , , , , , , , , , , , , , ,230,110
44255, 47.3, 302.7,2010-09-29T00:00:00, , , ,29.94,7,0.02,56.3, , ,49.8, , 6, 4, , , , , , , , , , , , , , ,230,110
44255, 47.3, 302.7,2010-09-29T01:00:00, , , ,29.94,7,0.01,56.1, , ,51.1, , 6, 4, , , , , , , , , , , , , , ,240,100
44255, 47.3, 302.7,2010-09-29T02:00:00, , , ,29.93,7,0.02,56.3, , ,51.4, , 6, 4, , , , , , , , , , , , , , ,230,100
44255, 47.3, 302.7,2010-09-29T03:00:00, , , ,29.93,7,0.01,56.5, , ,51.4, , 6, 4, , , , , , , , , , , , , , ,230,100
44255, 47.3, 302.7,2010-09-29T04:00:00, , , ,29.91,7,0.03,56.8, , ,51.4, , 7, 4, , , , , , , , , , , , , , ,230,100
44255, 47.3, 302.7,2010-09-29T05:00:00, , , ,29.91,7,0.02,56.8, , ,51.4, , 7, 4, , , , , , , , , , , , , , ,230,110
44255, 47.3, 302.7,2010-09-29T06:00:00, , , ,29.91,7,0.02,56.7, , ,51.6, , 7, 5, , , , , , , , , , , , , , ,240,100
44255, 47.3, 302.7,2010-09-29T07:00:00, , , ,29.91,7,0.00,56.7, , ,51.6, , 7, 4, , , , , , , , , , , , , , ,230,100
44255, 47.3, 302.7,2010-09-29T08:00:00, , , ,29.91,2,0.01,56.7, , ,51.4, , 7, 4, , , , , , , , , , , , , , ,240,100
44255, 47.3, 302.7,2010-09-29T09:00:00, , , ,29.90,7,0.01,56.5, , ,51.4, , 7, 4, , , , , , , , , , , , , , ,240,100
44255, 47.3, 302.7,2010-09-29T10:00:00, , , ,29.92,2,0.01,56.5, , ,51.4, , 6, 4, , , , , , , , , , , , , , ,240,100
44255, 47.3, 302.7,2010-09-29T11:00:00, , , ,29.91,2,0.00,56.5, , ,51.4, , 7, 4, , , , , , , , , , , , , , ,240, 90
44255, 47.3, 302.7,2010-09-29T12:00:00, , , ,29.91,2,0.01,56.8, , ,51.6, , 6, 4, , , , , , , , , , , , , , ,230,110
44255, 47.3, 302.7,2010-09-29T13:00:00, , , ,29.92,4,0.00,56.3, , ,51.6, , 7, 4, , , , , , , , , , , , , , ,230,100
44255, 47.3, 302.7,2010-09-29T14:00:00, , , ,29.90,7,0.01,56.5, , ,51.8, , 6, 4, , , , , , , , , , , , , , ,220,100
44255, 47.3, 302.7,2010-09-29T15:00:00, , , ,29.89,7,0.02,56.7, , ,51.8, , 7, 4, , , , , , , , , , , , , , ,220, 90
44255, 47.3, 302.7,2010-09-29T16:00:00, , , ,29.86,7,0.05,57.6, , ,52.0, , 6, 4, , , , , , , , , , , , , , ,230,110
44255, 47.3, 302.7,2010-09-29T17:00:00, , , ,29.85,7,0.05,57.9, , ,52.0, , 7, 4, , , , , , , , , , , , , , ,240,110
44255, 47.3, 302.7,2010-09-29T18:00:00, , , ,29.84,7,0.04,58.3, , ,52.0, , 6, 4, , , , , , , , , , , , , , ,230,110
44255, 47.3, 302.7,2010-09-29T19:00:00, , , ,29.85,7,0.01,57.6, , ,52.0, , 6, 5, , , , , , , , , , , , , , ,230,100
44255, 47.3, 302.7,2010-09-29T20:00:00, , , ,29.86,2,0.01,57.2, , ,52.0, , 7, 4, , , , , , , , , , , , , , ,240, 90
44255, 47.3, 302.7,2010-09-29T21:00:00, , , ,29.86,2,0.02,57.0, , ,52.0, , 6, 4, , , , , , , , , , , , , , ,240, 80
44255, 47.3, 302.7,2010-09-29T22:00:00, , , ,29.87,2,0.01,56.8, , ,52.0, , 7, 4, , , , , , , , , , , , , , ,240, 90
44255, 47.3, 302.7,2010-09-29T23:00:00, , , ,29.88,2,0.01,56.5, , ,51.8, , 6, 4, , , , , , , , , , , , , , ,230, 80
44255, 47.3, 302.7,2010-09-30T00:00:00, , , ,29.89,2,0.03,56.5, , ,51.8, , 7, 4, , , , , , , , , , , , , , ,270, 50
44255, 47.3, 302.7,2010-09-30T01:00:00, , , ,29.92,2,0.05,55.8, , ,51.6, , 7, 5, , , , , , , , , , , , , , ,310, 40
44255, 47.3, 302.7,2010-09-30T02:00:00, , , ,29.92,2,0.04,55.4, , ,51.6, , 7, 4, , , , , , , , , , , , , , ,320, 20
44255, 47.3, 302.7,2010-09-30T03:00:00, , , ,29.90,2,0.01,56.7, , ,51.6, , 7, 4, , , , , , , , , , , , , , ,260, 50
44255, 47.3, 302.7,2010-09-30T04:00:00, , , ,29.91,7,0.01,54.9, , ,51.6, , 7, 4, , , , , , , , , , , , , , ,280, 20
44255, 47.3, 302.7,2010-09-30T05:00:00, , , ,29.92,2,0.01,55.8, , ,51.8, , 8, 4, , , , , , , , , , , , , , ,280, 20
44255, 47.3, 302.7,2010-09-30T06:00:00, , , ,29.92,2,0.02,55.8, , ,51.8, , 7, 4, , , , , , , , , , , , , , ,290, 30
44255, 47.3, 302.7,2010-09-30T07:00:00, , , ,29.93,2,0.02,55.4, , ,51.6, , 7, 4, , , , , , , , , , , , , , ,260, 40
44255, 47.3, 302.7,2010-09-30T08:00:00, , , ,29.94,2,0.02,55.0, , ,51.4, , 8, 4, , , , , , , , , , , , , , ,260, 60
44255, 47.3, 302.7,2010-09-30T09:00:00, , , ,29.95,2,0.03,55.6, , ,51.1, , 7, 3, , , , , , , , , , , , , , ,260, 50
44255, 47.3, 302.7,2010-09-30T10:00:00, , , ,29.98,2,0.05,54.9, , ,51.1, , 8, 3, , , , , , , , , , , , , , ,270, 40
44255, 47.3, 302.7,2010-09-30T11:00:00, , , ,30.00,2,0.06,55.8, , ,51.6, , 7, 3, , , , , , , , , , , , , , ,280, 40
44255, 47.3, 302.7,2010-09-30T12:00:00, , , ,30.03,2,0.07,54.7, , ,51.8, , 7, 3, , , , , , , , , , , , , , ,270, 40
44255, 47.3, 302.7,2010-09-30T13:00:00, , , ,30.04,2,0.06,54.5, , ,51.8, , 7, 3, , , , , , , , , , , , , , ,250, 40
44255, 47.3, 302.7,2010-09-30T14:00:00, , , ,30.05,2,0.04,54.9, , ,52.0, , 7, 3, , , , , , , , , , , , , , ,280, 60
44255, 47.3, 302.7,2010-09-30T15:00:00, , , ,30.05,2,0.02,54.1, , ,52.0, , 7, 3, , , , , , , , , , , , , , ,260, 30
44255, 47.3, 302.7,2010-09-30T16:00:00, , , ,30.06,2,0.01,54.1, , ,52.0, , 7, 3, , , , , , , , , , , , , , ,280, 40
44255, 47.3, 302.7,2010-09-30T17:00:00, , , ,30.05,2,0.01,54.1, , ,51.8, , 7, 3, , , , , , , , , , , , , , ,280, 30
44255, 47.3, 302.7,2010-09-30T18:00:00, , , ,30.06,2,0.01,54.3, , ,51.8, , 6, 2, , , , , , , , , , , , , , ,290, 20
44255, 47.3, 302.7,2010-09-30T19:00:00, , , ,30.06,2,0.01,54.1, , ,52.2, , 6, 2, , , , , , , , , , , , , , ,250, 10
44255, 47.3, 302.7,2010-09-30T20:00:00, , , ,30.06,2,0.01,54.5, , ,52.5, , 7, 2, , , , , , , , , , , , , , ,240, 10
44255, 47.3, 302.7,2010-09-30T21:00:00, , , ,30.06,2,0.01,54.9, , ,52.5, , 6, 2, , , , , , , , , , , , , , ,220, 30
44255, 47.3, 302.7,2010-09-30T22:00:00, , , ,30.07,2,0.01,54.7, , ,52.3, , 6, 2, , , , , , , , , , , , , , ,220, 40
44255, 47.3, 302.7,2010-09-30T23:00:00, , , ,30.07,2,0.01,54.1, , ,52.3, , 6, 2, , , , , , , , , , , , , , ,210, 20
44255, 47.3, 302.7,2010-10-01T00:00:00, , , ,30.08,2,0.01,53.4, , ,52.2, , 7, 2, , , , , , , , , , , , , , ,220, 40
44255, 47.3, 302.7,2010-10-01T01:00:00, , , ,30.06,7,0.01,54.1, , ,52.3, , 7, 2, , , , , , , , , , , , , , ,200, 40
44255, 47.3, 302.7,2010-10-01T02:00:00, , , ,30.06,7,0.01,54.1, , ,52.2, , 6, 2, , , , , , , , , , , , , , ,190, 30
44255, 47.3, 302.7,2010-10-01T03:00:00, , , ,30.04,7,0.04,54.7, , ,52.3, , 6, 2, , , , , , , , , , , , , , ,180, 30
44255, 47.3, 302.7,2010-10-01T04:00:00, , , ,30.03,7,0.04,54.7, , ,52.3, , 6, 2, , , , , , , , , , , , , , ,200, 30
44255, 47.3, 302.7,2010-10-01T05:00:00, , , ,30.02,7,0.04,54.9, , ,52.5, , 9, 2, , , , , , , , , , , , , , ,200, 30
44255, 47.3, 302.7,2010-10-01T06:00:00, , , ,30.01,7,0.03,56.5, , ,52.5, , 9, 2, , , , , , , , , , , , , , ,230, 20
44255, 47.3, 302.7,2010-10-01T07:00:00, , , ,29.99,7,0.04,57.7, , ,52.5, , 8, 2, , , , , , , , , , , , , , ,260, 30
44255, 47.3, 302.7,2010-10-01T08:00:00, , , ,29.98,7,0.04,57.4, , ,52.5, , 8, 2, , , , , , , , , , , , , , ,240, 10
44255, 47.3, 302.7,2010-10-01T09:00:00, , , ,29.97,7,0.04,57.0, , ,52.5, , 9, 2, , , , , , , , , , , , , , ,240, 40
44255, 47.3, 302.7,2010-10-01T10:00:00, , , ,29.97,7,0.03,56.7, , ,52.5, , 6, 3, , , , , , , , , , , , , , ,260, 30
44255, 47.3, 302.7,2010-10-01T11:00:00, , , ,29.96,7,0.02,57.0, , ,52.5, , 6, 3, , , , , , , , , , , , , , ,240, 60
44255, 47.3, 302.7,2010-10-01T12:00:00, , , ,29.95,7,0.02,57.2, , ,52.5, , 5, 3, , , , , , , , , , , , , , ,230, 90
44255, 47.3, 302.7,2010-10-01T13:00:00, , , ,29.93,7,0.04,58.3, , ,52.5, , 6, 3, , , , , , , , , , , , , , ,230,100
44255, 47.3, 302.7,2010-10-01T14:00:00, , , ,29.93,7,0.03,58.1, , ,52.5, , 6, 3, , , , , , , , , , , , , , ,230,100
44255, 47.3, 302.7,2010-10-01T15:00:00, , , ,29.91,7,0.04,57.6, , ,52.5, , 6, 3, , , , , , , , , , , , , , ,220, 90
44255, 47.3, 302.7,2010-10-01T16:00:00, , , ,29.90,7,0.03,58.1, , ,52.5, , 5, 3, , , , , , , , , , , , , , ,230,110
44255, 47.3, 302.7,2010-10-01T17:00:00, , , ,29.90,7,0.03,57.9, , ,52.5, , 6, 4, , , , , , , , , , , , , , ,230,100
44255, 47.3, 302.7,2010-10-01T18:00:00, , , ,29.90,7,0.01,57.4, , ,52.3, , 6, 3, , , , , , , , , , , , , , ,230, 70
44255, 47.3, 302.7,2010-10-01T19:00:00, , , ,29.88,7,0.02,58.1, , ,52.3, , 6, 3, , , , , , , , , , , , , , ,220, 80
44255, 47.3, 302.7,2010-10-02T00:00:00, , , ,29.88, , ,57.2, , ,52.2, , 6, 4, , , , , , , , , , , , , , ,220, 80
44255, 47.3, 302.7,2010-10-02T01:00:00, , , ,29.87, , ,56.7, , ,52.2, , 6, 4, , , , , , , , , , , , , , ,220, 70
44255, 47.3, 302.7,2010-10-02T02:00:00, , , ,29.87, , ,55.9, , ,52.2, , 7, 3, , , , , , , , , , , , , , ,210, 40
44255, 47.3, 302.7,2010-10-02T03:00:00, , , ,29.85,7,0.02,57.2, , ,52.0, , 7, 3, , , , , , , , , , , , , , ,220, 50
44255, 47.3, 302.7,2010-10-02T04:00:00, , , ,29.84,7,0.04,57.7, , ,51.8, , 6, 3, , , , , , , , , , , , , , ,240, 60
44255, 47.3, 302.7,2010-10-02T05:00:00, , , ,29.83,7,0.04,56.7, , ,52.0, , 7, 4, , , , , , , , , , , , , , ,220, 60
44255, 47.3, 302.7,2010-10-02T06:00:00, , , ,29.81,7,0.04,56.7, , ,52.0, , 7, 4, , , , , , , , , , , , , , ,200, 30
44255, 47.3, 302.7,2010-10-02T07:00:00, , , ,29.78,7,0.05,56.7, , ,52.0, , 7, 4, , , , , , , , , , , , , , ,210, 60
44255, 47.3, 302.7,2010-10-02T08:00:00, , , ,29.76,7,0.07,56.5, , ,52.0, , 7, 3, , , , , , , , , , , , , , ,200, 50
44255, 47.3, 302.7,2010-10-02T09:00:00, , , ,29.75,7,0.06,56.5, , ,52.2, , 7, 3, , , , , , , , , , , , , , ,220, 40
44255, 47.3, 302.7,2010-10-02T10:00:00, , , ,29.74,7,0.05,58.1, , ,52.2, , 7, 3, , , , , , , , , , , , , , ,210, 80
44255, 47.3, 302.7,2010-10-02T11:00:00, , , ,29.73,7,0.03,58.6, , ,52.2, , 6, 3, , , , , , , , , , , , , , ,210,100
44255, 47.3, 302.7,2010-10-02T12:00:00, , , ,29.71,7,0.05,57.7, , ,52.2, , 6, 4, , , , , , , , , , , , , , ,200,110
44255, 47.3, 302.7,2010-10-02T13:00:00, , , ,29.69,7,0.04,57.7, , ,52.2, , 6, 4, , , , , , , , , , , , , , ,200,100
44255, 47.3, 302.7,2010-10-02T14:00:00, , , ,29.65,7,0.08,57.9, , ,52.2, , 7, 4, , , , , , , , , , , , , , ,200,100
44255, 47.3, 302.7,2010-10-02T15:00:00, , , ,29.62,7,0.09,58.6, , ,52.2, , 7, 4, , , , , , , , , , , , , , ,200,120
44255, 47.3, 302.7,2010-10-02T16:00:00, , , ,29.58,7,0.11,58.1, , ,52.0, , 7, 5, , , , , , , , , , , , , , ,200,100
44255, 47.3, 302.7,2010-10-02T17:00:00, , , ,29.54,7,0.12,59.5, , ,52.0, , 7, 4, , , , , , , , , , , , , , ,200,130
44255, 47.3, 302.7,2010-10-02T18:00:00, , , ,29.51,7,0.12,59.9, , ,52.0, , 7, 5, , , , , , , , , , , , , , ,210,120
44255, 47.3, 302.7,2010-10-02T19:00:00, , , ,29.49,7,0.09,59.7, , ,52.0, , 7, 6, , , , , , , , , , , , , , ,220,120
44255, 47.3, 302.7,2010-10-02T20:00:00, , , ,29.49,7,0.05,59.0, , ,51.8, , 7, 6, , , , , , , , , , , , , , ,220,120
44255, 47.3, 302.7,2010-10-02T21:00:00, , , ,29.50,7,0.01,58.3, , ,52.0, , 8, 6, , , , , , , , , , , , , , ,230,100
44255, 47.3, 302.7,2010-10-02T22:00:00, , , ,29.52,2,0.03,57.6, , ,52.0, , 8, 6, , , , , , , , , , , , , , ,250,100
44255, 47.3, 302.7,2010-10-02T23:00:00, , , ,29.54,2,0.05,55.2, , ,52.2, , 9, 6, , , , , , , , , , , , , , ,280,110
44255, 47.3, 302.7,2010-10-03T00:00:00, , , ,29.60,2,0.10,55.4, , ,52.0, , 9, 6, , , , , , , , , , , , , , ,290,110
44255, 47.3, 302.7,2010-10-03T01:00:00, , , ,29.65,2,0.14,55.2, , ,51.8, , 9, 6, , , , , , , , , , , , , , ,290, 90
44255, 47.3, 302.7,2010-10-03T02:00:00, , , ,29.68,2,0.14,54.9, , ,51.8, , 9, 5, , , , , , , , , , , , , , ,290, 90
44255, 47.3, 302.7,2010-10-03T03:00:00, , , ,29.70,2,0.10,54.7, , ,51.8, , 9, 5, , , , , , , , , , , , , , ,290, 90
44255, 47.3, 302.7,2010-10-03T04:00:00, , , ,29.74,2,0.09,54.5, , ,51.6, , 9, 5, , , , , , , , , , , , , , ,290, 90
44255, 47.3, 302.7,2010-10-03T05:00:00, , , ,29.78,2,0.10,54.5, , ,51.3, ,10, 5, , , , , , , , , , , , , , ,280, 90
44255, 47.3, 302.7,2010-10-03T06:00:00, , , ,29.80,2,0.11,54.5, , ,51.4, , 8, 6, , , , , , , , , , , , , , ,300, 80
44255, 47.3, 302.7,2010-10-03T07:00:00, , , ,29.83,2,0.09,54.1, , ,51.6, ,10, 5, , , , , , , , , , , , , , ,290, 80
44255, 47.3, 302.7,2010-10-03T08:00:00, , , ,29.86,2,0.08,54.1, , ,51.6, ,11, 5, , , , , , , , , , , , , , ,290, 80
44255, 47.3, 302.7,2010-10-03T09:00:00, , , ,29.90,2,0.10,54.1, , ,51.6, ,11, 5, , , , , , , , , , , , , , ,280, 70
44255, 47.3, 302.7,2010-10-03T10:00:00, , , ,29.94,2,0.11,53.8, , ,51.6, ,11, 5, , , , , , , , , , , , , , ,290, 70
44255, 47.3, 302.7,2010-10-03T11:00:00, , , ,29.97,2,0.11,53.6, , ,51.6, ,10, 5, , , , , , , , , , , , , , ,300, 80
44255, 47.3, 302.7,2010-10-03T12:00:00, , , ,30.02,2,0.12,53.6, , ,51.4, ,11, 5, , , , , , , , , , , , , , ,290, 70
44255, 47.3, 302.7,2010-10-03T13:00:00, , , ,30.05,2,0.11,53.6, , ,51.4, ,11, 5, , , , , , , , , , , , , , ,280, 80
44255, 47.3, 302.7,2010-10-03T14:00:00, , , ,30.07,2,0.10,53.6, , ,51.6, ,12, 5, , , , , , , , , , , , , , ,280, 80
44255, 47.3, 302.7,2010-10-03T15:00:00, , , ,30.09,2,0.07,53.6, , ,51.6, ,11, 5, , , , , , , , , , , , , , ,280, 80
44255, 47.3, 302.7,2010-10-03T16:00:00, , , ,30.09,2,0.05,53.6, , ,51.6, ,12, 5, , , , , , , , , , , , , , ,290, 80
44255, 47.3, 302.7,2010-10-03T17:00:00, , , ,30.11,2,0.04,53.6, , ,51.6, ,11, 5, , , , , , , , , , , , , , ,290, 70
44255, 47.3, 302.7,2010-10-03T18:00:00, , , ,30.12,2,0.03,53.8, , ,51.4, ,12, 4, , , , , , , , , , , , , , ,300, 80
44255, 47.3, 302.7,2010-10-03T19:00:00, , , ,30.13,2,0.04,54.0, , ,51.4, ,11, 4, , , , , , , , , , , , , , ,300, 70
44255, 47.3, 302.7,2010-10-03T20:00:00, , , ,30.14,2,0.03,53.6, , ,51.3, ,11, 4, , , , , , , , , , , , , , ,300, 70
44255, 47.3, 302.7,2010-10-03T21:00:00, , , ,30.16,2,0.04,53.2, , ,51.4, ,11, 4, , , , , , , , , , , , , , ,300, 70
44255, 47.3, 302.7,2010-10-03T22:00:00, , , ,30.18,2,0.05,53.2, , ,51.1, ,11, 4, , , , , , , , , , , , , , ,290, 60
44255, 47.3, 302.7,2010-10-03T23:00:00, , , ,30.19,2,0.06,53.2, , ,50.9, ,12, 4, , , , , , , , , , , , , , ,330, 50
44255, 47.3, 302.7,2010-10-04T00:00:00, , , ,30.21,2,0.04,52.3, , ,50.9, ,11, 4, , , , , , , , , , , , , , ,350, 70
44255, 47.3, 302.7,2010-10-04T01:00:00, , , ,30.23,2,0.05,52.2, , ,50.7, ,11, 4, , , , , , , , , , , , , , ,350, 70
44255, 47.3, 302.7,2010-10-04T02:00:00, , , ,30.25,2,0.05,51.6, , ,50.7, ,10, 4, , , , , , , , , , , , , , ,350, 50
44255, 47.3, 302.7,2010-10-04T03:00:00, , , ,30.25,2,0.04,51.3, , ,50.9, ,10, 4, , , , , , , , , , , , , , ,330, 50
44255, 47.3, 302.7,2010-10-04T04:00:00, , , ,30.24,2,0.01,50.9, , ,50.7, ,10, 4, , , , , , , , , , , , , , ,340, 60
44255, 47.3, 302.7,2010-10-04T05:00:00, , , ,30.25,2,0.01,50.5, , ,50.7, ,11, 4, , , , , , , , , , , , , , ,350, 60
44255, 47.3, 302.7,2010-10-04T06:00:00, , , ,30.25,2,0.00,50.4, , ,50.7, ,10, 3, , , , , , , , , , , , , , ,350, 50
44255, 47.3, 302.7,2010-10-04T07:00:00, , , ,30.26,2,0.01,50.2, , ,50.7, ,10, 3, , , , , , , , , , , , , , ,350, 40
44255, 47.3, 302.7,2010-10-04T08:00:00, , , ,30.26,2,0.01,50.0, , ,50.5, ,10, 3, , , , , , , , , , , , , , ,360, 60
44255, 47.3, 302.7,2010-10-04T09:00:00, , , ,30.27,2,0.02,49.6, , ,50.5, ,10, 3, , , , , , , , , , , , , , , 10, 50
44255, 47.3, 302.7,2010-10-04T10:00:00, , , ,30.28,2,0.03,49.1, , ,50.9, ,10, 3, , , , , , , , , , , , , , , 10, 50
44255, 47.3, 302.7,2010-10-04T11:00:00, , , ,30.29,2,0.03,49.1, , ,51.3, ,10, 3, , , , , , , , , , , , , , , 20, 40
44255, 47.3, 302.7,2010-10-04T12:00:00, , , ,30.29,2,0.02,49.1, , ,51.4, ,11, 2, , , , , , , , , , , , , , , 30, 50
44255, 47.3, 302.7,2010-10-04T13:00:00, , , ,30.30,2,0.02,48.9, , ,51.6, ,10, 2, , , , , , , , , , , , , , , 20, 40
44255, 47.3, 302.7,2010-10-04T14:00:00, , , ,30.31,2,0.01,49.6, , ,52.0, ,10, 2, , , , , , , , , , , , , , , 30, 30
44255, 47.3, 302.7,2010-10-04T15:00:00, , , ,30.29,4,0.00,50.4, , ,52.2, , 9, 2, , , , , , , , , , , , , , , 40, 20
44255, 47.3, 302.7,2010-10-04T16:00:00, , , ,30.28,7,0.02,52.7, , ,52.3, ,10, 2, , , , , , , , , , , , , , , , 
44255, 47.3, 302.7,2010-10-04T17:00:00, , , ,30.27,7,0.04,51.3, , ,52.3, ,10, 2, , , , , , , , , , , , , , ,250, 20
44255, 47.3, 302.7,2010-10-04T18:00:00, , , ,30.25,7,0.04,51.1, , ,52.7, , 9, 2, , , , , , , , , , , , , , ,280, 30
44255, 47.3, 302.7,2010-10-04T19:00:00, , , ,30.24,7,0.04,51.6, , ,52.5, ,10, 2, , , , , , , , , , , , , , ,260, 30
44255, 47.3, 302.7,2010-10-04T20:00:00, , , ,30.23,7,0.04,51.8, , ,52.3, ,10, 2, , , , , , , , , , , , , , ,280, 40
44255, 47.3, 302.7,2010-10-04T21:00:00, , , ,30.23,7,0.02,51.8, , ,52.0, ,10, 2, , , , , , , , , , , , , , ,280, 40
44255, 47.3, 302.7,2010-10-04T22:00:00, , , ,30.23,7,0.01,52.0, , ,51.6, , 9, 2, , , , , , , , , , , , , , ,290, 40
44255, 47.3, 302.7,2010-10-04T23:00:00, , , ,30.23,7,0.00,52.2, , ,51.6, , 9, 2, , , , , , , , , , , , , , ,300, 40
44255, 47.3, 302.7,2010-10-05T00:00:00, , , ,30.22,7,0.01,52.0, , ,51.3, ,10, 2, , , , , , , , , , , , , , ,300, 30
44255, 47.3, 302.7,2010-10-05T01:00:00, , , ,30.21,7,0.02,52.0, , ,51.4, , 9, 2, , , , , , , , , , , , , , ,280, 30
44255, 47.3, 302.7,2010-10-05T02:00:00, , , ,30.20,7,0.03,52.0, , ,51.6, ,10, 2, , , , , , , , , , , , , , ,280, 30
44255, 47.3, 302.7,2010-10-05T03:00:00, , , ,30.19,7,0.03,52.0, , ,51.4, ,12, 2, , , , , , , , , , , , , , ,260, 30
44255, 47.3, 302.7,2010-10-05T04:00:00, , , ,30.17,7,0.04,52.2, , ,51.4, ,12, 2, , , , , , , , , , , , , , ,270, 30
44255, 47.3, 302.7,2010-10-05T05:00:00, , , ,30.15,7,0.05,52.2, , ,51.4, ,12, 1, , , , , , , , , , , , , , ,260, 40
44255, 47.3, 302.7,2010-10-05T06:00:00, , , ,30.13,7,0.06,51.8, , ,51.6, , 9, 1, , , , , , , , , , , , , , ,280, 30
44255, 47.3, 302.7,2010-10-05T07:00:00, , , ,30.11,7,0.06,51.3, , ,51.4, ,12, 1, , , , , , , , , , , , , , ,280, 40
44255, 47.3, 302.7,2010-10-05T08:00:00, , , ,30.09,7,0.06,50.9, , ,51.4, , 9, 2, , , , , , , , , , , , , , ,290, 70
44255, 47.3, 302.7,2010-10-05T09:00:00, , , ,30.09,7,0.04,50.5, , ,51.3, ,12, 2, , , , , , , , , , , , , , ,310, 70
44255, 47.3, 302.7,2010-10-05T10:00:00, , , ,30.09,7,0.02,50.2, , ,51.3, ,12, 2, , , , , , , , , , , , , , ,300, 60
44255, 47.3, 302.7,2010-10-05T11:00:00, , , ,30.09,2,0.00,50.2, , ,51.3, ,12, 2, , , , , , , , , , , , , , ,310, 50
44255, 47.3, 302.7,2010-10-05T12:00:00, , , ,30.09,4,0.00,49.5, , ,51.1, ,12, 2, , , , , , , , , , , , , , ,340, 40
44255, 47.3, 302.7,2010-10-05T13:00:00, , , ,30.07,7,0.01,49.5, , ,51.1, ,12, 2, , , , , , , , , , , , , , ,340, 30
44255, 47.3, 302.7,2010-10-05T14:00:00, , , ,30.06,7,0.03,49.6, , ,50.9, ,12, 2, , , , , , , , , , , , , , ,330, 10
44255, 47.3, 302.7,2010-10-05T15:00:00, , , ,30.05,7,0.04,50.4, , ,51.3, ,11, 2, , , , , , , , , , , , , , ,300, 10
44255, 47.3, 302.7,2010-10-05T16:00:00, , , ,30.03,7,0.04,50.9, , ,51.8, ,11, 2, , , , , , , , , , , , , , ,270, 20
44255, 47.3, 302.7,2010-10-05T17:00:00, , , ,30.01,7,0.06,52.0, , ,51.8, ,11, 2, , , , , , , , , , , , , , ,280, 40
